num_jobs,instance_id,solver,solver_key,total_profit,profit_ratio,completion_rate,utilization,makespan,num_scheduled
20,8,RL Agent (DQN),rl_agent,495.4099999999999,0.6700252911183541,0.4,1.0,11,8
20,9,Greedy-by-Profit,greedy_profit,259.11,0.3187084870848709,0.15,1.0,16,3
20,9,Earliest Deadline First,edf,252.57999999999998,0.31067650676506764,0.4,1.0,13,8
20,9,Shortest Job First,sjf,274.94,0.338179581795818,0.45,1.0,13,9
20,9,Profit Density,profit_density,526.12,0.6471340713407134,0.35,1.0,20,7
20,9,RL Agent (DQN),rl_agent,488.62,0.6010086100861008,0.35,1.0,20,7
20,10,Greedy-by-Profit,greedy_profit,200.89999999999998,0.4680147230116945,0.2,1.0,10,4
20,10,Earliest Deadline First,edf,127.27000000000001,0.29648697758933984,0.4,1.0,10,8
20,10,Shortest Job First,sjf,154.28,0.35940921585985186,0.45,1.0,12,9
20,10,Profit Density,profit_density,219.98000000000002,0.5124633089502866,0.25,1.0,10,5
20,10,RL Agent (DQN),rl_agent,219.98000000000002,0.5124633089502866,0.25,1.0,10,5
20,11,Greedy-by-Profit,greedy_profit,234.38000000000002,0.4059582575560752,0.2,1.0,11,4
20,11,Earliest Deadline First,edf,108.85999999999999,0.18855113882393693,0.4,1.0,9,8
20,11,Shortest Job First,sjf,149.32999999999998,0.2586472676885771,0.35,1.0,9,7
20,11,Profit Density,profit_density,286.71,0.49659651857625353,0.3,1.0,11,6
20,11,RL Agent (DQN),rl_agent,281.65,0.48783233740365456,0.25,1.0,11,5
20,12,Greedy-by-Profit,greedy_profit,251.2,0.35098995375092573,0.15,1.0,14,3
20,12,Earliest Deadline First,edf,267.6,0.3739049029607792,0.4,1.0,10,8
20,12,Shortest Job First,sjf,171.29999999999998,0.2393494390029203,0.45,1.0,12,9
20,12,Profit Density,profit_density,320.46,0.44776369657253845,0.25,1.0,12,5
20,12,RL Agent (DQN),rl_agent,320.46,0.44776369657253845,0.25,1.0,12,5
20,13,Greedy-by-Profit,greedy_profit,305.47,0.49364899806076296,0.2,1.0,9,4
20,13,Earliest Deadline First,edf,206.46,0.33364576599870727,0.35,1.0,9,7
20,13,Shortest Job First,sjf,140.74,0.22744020685197164,0.35,1.0,8,7
20,13,Profit Density,profit_density,369.61,0.5973012281835813,0.3,1.0,9,6
20,13,RL Agent (DQN),rl_agent,369.61,0.5973012281835813,0.3,1.0,9,6
20,14,Greedy-by-Profit,greedy_profit,230.80000000000004,0.28266993263931417,0.2,1.0,10,4
20,14,Earliest Deadline First,edf,341.94,0.4187875076546234,0.45,1.0,10,9
20,14,Shortest Job First,sjf,314.64,0.38535211267605635,0.4,1.0,10,8
20,14,Profit Density,profit_density,532.23,0.651843233312921,0.35,1.0,13,7
20,14,RL Agent (DQN),rl_agent,510.86999999999995,0.6256827924066135,0.3,1.0,12,6
20,15,Greedy-by-Profit,greedy_profit,491.45,0.587282808728281,0.35,1.0,11,7
20,15,Earliest Deadline First,edf,333.64,0.39869983986998403,0.35,1.0,10,7
20,15,Shortest Job First,sjf,420.79,0.5028441002844102,0.4,1.0,10,8
20,15,Profit Density,profit_density,491.45,0.587282808728281,0.35,1.0,11,7
20,15,RL Agent (DQN),rl_agent,507.25,0.6061638106163811,0.35,1.0,11,7
20,16,Greedy-by-Profit,greedy_profit,183.81,0.21914754098360656,0.1,1.0,12,2
20,16,Earliest Deadline First,edf,364.6700000000001,0.4347779433681074,0.4,1.0,11,8
20,16,Shortest Job First,sjf,288.67,0.34416691505216096,0.4,1.0,12,8
20,16,Profit Density,profit_density,380.07000000000005,0.4531385991058123,0.4,1.0,12,8
20,16,RL Agent (DQN),rl_agent,390.56000000000006,0.46564530551415806,0.35,1.0,10,7
20,17,Greedy-by-Profit,greedy_profit,295.39000000000004,0.31484758047324674,0.2,1.0,10,4
20,17,Earliest Deadline First,edf,326.4,0.34790023449157964,0.4,1.0,12,8
20,17,Shortest Job First,sjf,278.5,0.2968450223832872,0.4,1.0,12,8
20,17,Profit Density,profit_density,442.76000000000005,0.47192496269452155,0.3,1.0,12,6
20,17,RL Agent (DQN),rl_agent,442.76,0.4719249626945215,0.3,1.0,12,6
20,18,Greedy-by-Profit,greedy_profit,538.48,0.7180116272867886,0.35,1.0,10,7
20,18,Earliest Deadline First,edf,414.7899999999999,0.5530828310843243,0.45,1.0,12,9
20,18,Shortest Job First,sjf,451.87,0.6025254680249613,0.4,1.0,10,8
20,18,Profit Density,profit_density,551.79,0.7357592404928261,0.4,1.0,11,8
20,18,RL Agent (DQN),rl_agent,538.4799999999999,0.7180116272867885,0.35,1.0,10,7
20,19,Greedy-by-Profit,greedy_profit,431.84,0.5941662080352229,0.25,1.0,19,5
20,19,Earliest Deadline First,edf,395.95000000000005,0.5447853604843149,0.5,1.0,10,10
20,19,Shortest Job First,sjf,288.82,0.39738580077050084,0.45,1.0,17,9
20,19,Profit Density,profit_density,493.98,0.6796642817831591,0.4,1.0,10,8
20,19,RL Agent (DQN),rl_agent,431.43000000000006,0.5936020913593837,0.35,1.0,16,7
20,20,Greedy-by-Profit,greedy_profit,276.02,0.36714063393676594,0.2,1.0,10,4
20,20,Earliest Deadline First,edf,278.21999999999997,0.3700669052021122,0.4,1.0,10,8
20,20,Shortest Job First,sjf,380.02,0.5054734573895,0.45,1.0,12,9
20,20,Profit Density,profit_density,429.73,0.5715938867533021,0.4,1.0,12,8
20,20,RL Agent (DQN),rl_agent,421.21000000000004,0.5602612362165974,0.35,1.0,11,7
20,21,Greedy-by-Profit,greedy_profit,282.90999999999997,0.2995182891323911,0.15,1.0,11,3
20,21,Earliest Deadline First,edf,245.28,0.25967921232332863,0.4,1.0,10,8
20,21,Shortest Job First,sjf,364.96999999999997,0.38639563813456146,0.4,1.0,11,8
20,21,Profit Density,profit_density,434.37,0.45986977925996514,0.35,1.0,10,7
20,21,RL Agent (DQN),rl_agent,407.09000000000003,0.43098830130750104,0.35,1.0,11,7
20,22,Greedy-by-Profit,greedy_profit,177.46,0.4145293155804719,0.25,1.0,11,5
20,22,Earliest Deadline First,edf,154.66000000000003,0.3612707311375848,0.45,1.0,14,9
20,22,Shortest Job First,sjf,144.56,0.3376781125905163,0.45,1.0,10,9
20,22,Profit Density,profit_density,208.73000000000005,0.48757299696332645,0.35,1.0,13,7
20,22,RL Agent (DQN),rl_agent,193.79000000000002,0.45267460873627663,0.35,1.0,13,7
20,23,Greedy-by-Profit,greedy_profit,257.99,0.3394114009814369,0.15,1.0,18,3
20,23,Earliest Deadline First,edf,214.07999999999998,0.2816434463432924,0.4,1.0,12,8
20,23,Shortest Job First,sjf,219.97000000000003,0.28939232479509547,0.4,1.0,10,8
20,23,Profit Density,profit_density,370.6,0.4875610109063162,0.3,1.0,10,6
20,23,RL Agent (DQN),rl_agent,370.6,0.4875610109063162,0.3,1.0,10,6
20,24,Greedy-by-Profit,greedy_profit,327.29,0.5166703501404983,0.2,1.0,11,4
20,24,Earliest Deadline First,edf,170.47999999999996,0.26912512234395225,0.35,1.0,10,7
20,24,Shortest Job First,sjf,319.64,0.5045938180784896,0.5,1.0,11,10
20,24,Profit Density,profit_density,366.59000000000003,0.5787105736747389,0.35,1.0,10,7
20,24,RL Agent (DQN),rl_agent,342.99,0.5414548669213527,0.35,1.0,11,7
20,25,Greedy-by-Profit,greedy_profit,112.26,0.18071183657700302,0.1,1.0,11,2
20,25,Earliest Deadline First,edf,158.93,0.25583941018335193,0.35,1.0,10,7
20,25,Shortest Job First,sjf,238.62,0.3841213116337472,0.45,1.0,11,9
20,25,Profit Density,profit_density,270.46,0.4353761207965101,0.45,1.0,11,9
20,25,RL Agent (DQN),rl_agent,276.46000000000004,0.44503469036235754,0.4,1.0,10,8
20,26,Greedy-by-Profit,greedy_profit,339.39,0.4051547130169038,0.2,1.0,9,4
20,26,Earliest Deadline First,edf,228.02999999999997,0.2722161207143539,0.3,1.0,9,6
20,26,Shortest Job First,sjf,327.78,0.3912950052526024,0.35,1.0,10,7
20,26,Profit Density,profit_density,332.89,0.39739518670614077,0.25,1.0,11,5
20,26,RL Agent (DQN),rl_agent,339.54,0.4053337790086907,0.2,1.0,9,4
20,27,Greedy-by-Profit,greedy_profit,331.31,0.5029908301451387,0.25,1.0,10,5
20,27,Earliest Deadline First,edf,336.16999999999996,0.5103692232950748,0.45,1.0,16,9
20,27,Shortest Job First,sjf,172.45999999999998,0.261826683670371,0.4,1.0,10,8
20,27,Profit Density,profit_density,408.27,0.6198305702313718,0.3,1.0,10,6
20,27,RL Agent (DQN),rl_agent,395.2,0.5999878544968724,0.25,1.0,11,5
20,28,Greedy-by-Profit,greedy_profit,419.29,0.5781954576168348,0.3,1.0,17,6
20,28,Earliest Deadline First,edf,447.92,0.6176758553166846,0.5,1.0,10,10
20,28,Shortest Job First,sjf,383.87999999999994,0.5293655280830702,0.45,1.0,12,9
20,28,Profit Density,profit_density,423.88,0.5845250079291754,0.4,1.0,12,8
20,28,RL Agent (DQN),rl_agent,475.8,0.6561220127694197,0.4,1.0,18,8
20,29,Greedy-by-Profit,greedy_profit,184.73000000000002,0.2500642995411044,0.1,1.0,11,2
20,29,Earliest Deadline First,edf,349.42,0.4730009611089302,0.4,1.0,11,8
20,29,Shortest Job First,sjf,281.29,0.3807751140470808,0.4,1.0,15,8
20,29,Profit Density,profit_density,348.11,0.4712276474490003,0.3,1.0,10,6
20,29,RL Agent (DQN),rl_agent,305.96,0.41417026518484423,0.3,1.0,15,6
50,0,Greedy-by-Profit,greedy_profit,533.05,0.35128936806795774,0.14,1.0,19,7
50,0,Earliest Deadline First,edf,578.56,0.38128126215063807,0.3,1.0,16,15
50,0,Shortest Job First,sjf,642.27,0.42326727779571754,0.28,1.0,17,14
50,0,Profit Density,profit_density,780.76,0.5145346346735554,0.26,1.0,22,13
50,0,RL Agent (DQN),rl_agent,760.93,0.5014663143118865,0.24,1.0,21,12
50,1,Greedy-by-Profit,greedy_profit,188.74,0.09485709116312264,0.04,1.0,16,2
50,1,Earliest Deadline First,edf,692.6200000000001,0.3480974805626895,0.3,1.0,18,15
50,1,Shortest Job First,sjf,557.8000000000001,0.280339543556161,0.3,1.0,16,15
50,1,Profit Density,profit_density,776.73,0.39036954762706505,0.26,1.0,18,13
50,1,RL Agent (DQN),rl_agent,577.92,0.29045146828966745,0.2,1.0,18,10
50,2,Greedy-by-Profit,greedy_profit,420.26,0.25449943075842346,0.1,1.0,18,5
50,2,Earliest Deadline First,edf,569.2,0.34469394181624385,0.3,1.0,17,15
50,2,Shortest Job First,sjf,441.7699999999999,0.2675253736404814,0.28,1.0,17,14
50,2,Profit Density,profit_density,679.4699999999999,0.41147082334132673,0.22,1.0,18,11
50,2,RL Agent (DQN),rl_agent,642.18,0.38888888888888873,0.22,1.0,18,11
50,3,Greedy-by-Profit,greedy_profit,187.43,0.09695825358232886,0.04,1.0,16,2
50,3,Earliest Deadline First,edf,479.26,0.24792302519269557,0.28,1.0,16,14
50,3,Shortest Job First,sjf,647.84,0.33513010190885095,0.32,1.0,16,16
50,3,Profit Density,profit_density,905.6400000000001,0.46849102477885246,0.24,1.0,16,12
50,3,RL Agent (DQN),rl_agent,905.6400000000001,0.46849102477885246,0.24,1.0,16,12
50,4,Greedy-by-Profit,greedy_profit,644.9399999999999,0.3870537964807835,0.18,1.0,19,9
50,4,Earliest Deadline First,edf,595.6099999999998,0.35744892815133095,0.32,1.0,19,16
50,4,Shortest Job First,sjf,548.87,0.32939842043354056,0.32,1.0,19,16
50,4,Profit Density,profit_density,881.2999999999998,0.528902705427659,0.26,1.0,17,13
50,4,RL Agent (DQN),rl_agent,899.0899999999998,0.5395791823703098,0.28,1.0,18,14
50,5,Greedy-by-Profit,greedy_profit,453.64,0.25397216405961326,0.12,1.0,30,6
50,5,Earliest Deadline First,edf,504.65,0.28253031609356277,0.32,1.0,16,16
50,5,Shortest Job First,sjf,456.67,0.2556685216495538,0.28,1.0,17,14
50,5,Profit Density,profit_density,803.2700000000001,0.44971391461106947,0.26,1.0,18,13
50,5,RL Agent (DQN),rl_agent,806.4599999999999,0.4514998488394226,0.22,1.0,16,11
50,6,Greedy-by-Profit,greedy_profit,436.35,0.24235607764725486,0.1,1.0,24,5
50,6,Earliest Deadline First,edf,520.34,0.28900552639617877,0.3,1.0,16,15
50,6,Shortest Job First,sjf,494.56999999999994,0.27469243800161064,0.3,1.0,30,15
50,6,Profit Density,profit_density,664.3499999999999,0.36899108556194277,0.28,1.0,30,14
50,6,RL Agent (DQN),rl_agent,599.1099999999999,0.33275569996389787,0.24,1.0,30,12
50,7,Greedy-by-Profit,greedy_profit,352.43,0.20732517986457943,0.08,1.0,21,4
50,7,Earliest Deadline First,edf,489.02,0.2876774379518674,0.3,1.0,20,15
50,7,Shortest Job First,sjf,557.43,0.3279212184317808,0.3,1.0,20,15
50,7,Profit Density,profit_density,781.7,0.45985328462429914,0.26,1.0,20,13
50,7,RL Agent (DQN),rl_agent,676.6299999999999,0.3980434028084169,0.2,1.0,22,10
50,8,Greedy-by-Profit,greedy_profit,195.83999999999997,0.11408000279607845,0.04,1.0,19,2
50,8,Earliest Deadline First,edf,492.74,0.2870291083422166,0.28,1.0,17,14
50,8,Shortest Job First,sjf,595.6499999999999,0.34697586634744754,0.3,1.0,17,15
50,8,Profit Density,profit_density,853.2099999999999,0.4970087785214568,0.24,1.0,17,12
50,8,RL Agent (DQN),rl_agent,799.28,0.4655936715423284,0.22,1.0,18,11
50,9,Greedy-by-Profit,greedy_profit,453.08,0.2653951815556558,0.1,1.0,25,5
50,9,Earliest Deadline First,edf,450.45000000000005,0.2638546383237953,0.26,1.0,16,13
50,9,Shortest Job First,sjf,403.23999999999995,0.23620100867507424,0.3,1.0,25,15
50,9,Profit Density,profit_density,665.4699999999998,0.38980429829134416,0.26,1.0,16,13
50,9,RL Agent (DQN),rl_agent,659.9399999999999,0.38656505719925727,0.22,1.0,16,11
50,10,Greedy-by-Profit,greedy_profit,592.49,0.3785080462266743,0.2,1.0,17,10
50,10,Earliest Deadline First,edf,566.9,0.3621600557071033,0.3,1.0,16,15
50,10,Shortest Job First,sjf,662.0100000000001,0.42292040655963925,0.3,1.0,16,15
50,10,Profit Density,profit_density,769.54,0.49161518657407705,0.24,1.0,19,12
50,10,RL Agent (DQN),rl_agent,769.54,0.49161518657407705,0.24,1.0,19,12
50,11,Greedy-by-Profit,greedy_profit,376.72,0.22265301780183927,0.08,1.0,23,4
50,11,Earliest Deadline First,edf,490.88,0.29012506205820465,0.28,1.0,16,14
50,11,Shortest Job First,sjf,466.53999999999996,0.27573937918154084,0.3,1.0,16,15
50,11,Profit Density,profit_density,803.7500000000001,0.4750407811059363,0.28,1.0,16,14
50,11,RL Agent (DQN),rl_agent,745.55,0.4406428047944395,0.28,1.0,18,14
50,12,Greedy-by-Profit,greedy_profit,152.48000000000002,0.09568213050871922,0.04,1.0,16,2
50,12,Earliest Deadline First,edf,504.49,0.3165705536486343,0.32,1.0,16,16
50,12,Shortest Job First,sjf,504.74,0.31672743017425853,0.32,1.0,17,16
50,12,Profit Density,profit_density,761.4899999999999,0.47783962199032387,0.3,1.0,17,15
50,12,RL Agent (DQN),rl_agent,761.4899999999999,0.47783962199032387,0.3,1.0,17,15
50,13,Greedy-by-Profit,greedy_profit,540.3199999999999,0.3525742251223492,0.14,1.0,18,7
50,13,Earliest Deadline First,edf,466.26,0.30424796084828726,0.28,1.0,17,14
50,13,Shortest Job First,sjf,372.6,0.24313213703099523,0.28,1.0,17,14
50,13,Profit Density,profit_density,575.8899999999999,0.37578466557911916,0.2,1.0,16,10
50,13,RL Agent (DQN),rl_agent,602.0499999999998,0.3928548123980425,0.18,1.0,16,9
50,14,Greedy-by-Profit,greedy_profit,616.09,0.33919123516943317,0.14,1.0,16,7
50,14,Earliest Deadline First,edf,562.59,0.30973655958378066,0.3,1.0,16,15
50,14,Shortest Job First,sjf,587.75,0.323588515429295,0.26,1.0,17,13
50,14,Profit Density,profit_density,803.71,0.4424863049522394,0.22,1.0,16,11
50,14,RL Agent (DQN),rl_agent,775.8900000000001,0.4271698736477001,0.2,1.0,16,10
50,15,Greedy-by-Profit,greedy_profit,196.5,0.12067133794729762,0.04,1.0,17,2
50,15,Earliest Deadline First,edf,269.17,0.1652982393652626,0.24,1.0,16,12
50,15,Shortest Job First,sjf,564.87,0.34688864461216284,0.28,1.0,17,14
50,15,Profit Density,profit_density,616.5699999999999,0.3786377956140727,0.22,1.0,17,11
50,15,RL Agent (DQN),rl_agent,638.6600000000001,0.39220334195125245,0.24,1.0,19,12
50,16,Greedy-by-Profit,greedy_profit,590.8999999999999,0.3920020698027715,0.18,1.0,16,9
50,16,Earliest Deadline First,edf,459.21,0.30463914448152096,0.28,1.0,16,14
50,16,Shortest Job First,sjf,409.35,0.2715621040341252,0.28,1.0,20,14
50,16,Profit Density,profit_density,684.64,0.45418902871851335,0.26,1.0,16,13
50,16,RL Agent (DQN),rl_agent,684.6400000000001,0.4541890287185134,0.26,1.0,16,13
50,17,Greedy-by-Profit,greedy_profit,273.97,0.1601714138721295,0.06,1.0,16,3
50,17,Earliest Deadline First,edf,528.32,0.3088723633132221,0.3,1.0,16,15
50,17,Shortest Job First,sjf,574.6300000000001,0.3359466348627287,0.26,1.0,16,13
50,17,Profit Density,profit_density,682.43,0.3989698797998223,0.24,1.0,25,12
50,17,RL Agent (DQN),rl_agent,641.0400000000001,0.37477199382629445,0.22,1.0,25,11
50,18,Greedy-by-Profit,greedy_profit,443.42,0.28534472773137354,0.1,1.0,23,5
50,18,Earliest Deadline First,edf,605.9499999999999,0.3899342333878169,0.32,1.0,16,16
50,18,Shortest Job First,sjf,420.9,0.27085290672981627,0.28,1.0,16,14
50,18,Profit Density,profit_density,732.62,0.47144750897694937,0.28,1.0,23,14
50,18,RL Agent (DQN),rl_agent,536.9000000000001,0.34549994208419665,0.14,1.0,18,7
50,19,Greedy-by-Profit,greedy_profit,178.39,0.10420828806093956,0.04,1.0,17,2
50,19,Earliest Deadline First,edf,315.64,0.184384237028729,0.28,1.0,16,14
50,19,Shortest Job First,sjf,479.02,0.2798242846961784,0.3,1.0,17,15
50,19,Profit Density,profit_density,739.7500000000001,0.4321323005385955,0.26,1.0,18,13
50,19,RL Agent (DQN),rl_agent,724.4,0.4231654457724347,0.24,1.0,18,12
50,20,Greedy-by-Profit,greedy_profit,793.7700000000001,0.3854899180232333,0.2,1.0,18,10
50,20,Earliest Deadline First,edf,689.21,0.3347109444811376,0.28,1.0,16,14
50,20,Shortest Job First,sjf,695.2099999999999,0.33762481059870236,0.3,1.0,17,15
50,20,Profit Density,profit_density,885.26,0.42992151987256694,0.24,1.0,16,12
50,20,RL Agent (DQN),rl_agent,885.26,0.42992151987256694,0.24,1.0,16,12
50,21,Greedy-by-Profit,greedy_profit,762.66,0.46241996507566935,0.22,1.0,18,11
50,21,Earliest Deadline First,edf,713.4100000000001,0.4325584497477688,0.32,1.0,16,16
50,21,Shortest Job First,sjf,625.6000000000001,0.3793170353123788,0.3,1.0,16,15
50,21,Profit Density,profit_density,771.72,0.4679132712456345,0.28,1.0,16,14
50,21,RL Agent (DQN),rl_agent,771.8100000000001,0.46796784051222357,0.28,1.0,17,14
50,22,Greedy-by-Profit,greedy_profit,206.31,0.13156686435814038,0.06,1.0,16,3
50,22,Earliest Deadline First,edf,601.6800000000002,0.383700019131433,0.32,1.0,16,16
50,22,Shortest Job First,sjf,498.17,0.3176901983291881,0.32,1.0,17,16
50,22,Profit Density,profit_density,804.8,0.5132325744531597,0.24,1.0,19,12
50,22,RL Agent (DQN),rl_agent,804.7999999999998,0.5132325744531596,0.24,1.0,19,12
50,23,Greedy-by-Profit,greedy_profit,594.21,0.2930578708041941,0.14,1.0,27,7
50,23,Earliest Deadline First,edf,472.70000000000005,0.2331304682336927,0.3,1.0,16,15
50,23,Shortest Job First,sjf,426.32,0.210256359672917,0.3,1.0,22,15
50,23,Profit Density,profit_density,776.8499999999999,0.38313392055710627,0.26,1.0,16,13
50,23,RL Agent (DQN),rl_agent,637.3100000000001,0.3143143192511417,0.22,1.0,22,11
50,24,Greedy-by-Profit,greedy_profit,378.52,0.20670711395322167,0.08,1.0,19,4
50,24,Earliest Deadline First,edf,508.98999999999995,0.27795586476553497,0.3,1.0,17,15
50,24,Shortest Job First,sjf,537.03,0.29326831186277774,0.28,1.0,18,14
50,24,Profit Density,profit_density,781.6100000000001,0.4268317323707535,0.24,1.0,18,12
50,24,RL Agent (DQN),rl_agent,689.0200000000002,0.37626898355714056,0.2,1.0,18,10
50,25,Greedy-by-Profit,greedy_profit,336.5,0.2640706908999592,0.08,1.0,21,4
50,25,Earliest Deadline First,edf,325.78,0.2556580971215117,0.3,1.0,17,15
50,25,Shortest Job First,sjf,244.98999999999998,0.192257588599052,0.28,1.0,17,14
50,25,Profit Density,profit_density,471.59,0.3700834981322786,0.2,1.0,17,10
50,25,RL Agent (DQN),rl_agent,487.30999999999995,0.38241987632231533,0.2,1.0,20,10
50,26,Greedy-by-Profit,greedy_profit,285.08,0.17598834481566533,0.06,1.0,17,3
50,26,Earliest Deadline First,edf,469.74,0.2899844432920957,0.3,1.0,16,15
50,26,Shortest Job First,sjf,570.9900000000001,0.3524890732646863,0.3,1.0,29,15
50,26,Profit Density,profit_density,692.8000000000001,0.42768600143220487,0.26,1.0,17,13
50,26,RL Agent (DQN),rl_agent,711.47,0.43921154653431116,0.26,1.0,16,13
50,27,Greedy-by-Profit,greedy_profit,183.26,0.0970831611624975,0.04,1.0,17,2
50,27,Earliest Deadline First,edf,449.26,0.2379983683502326,0.28,1.0,17,14
50,27,Shortest Job First,sjf,587.91,0.31144909570579454,0.24,1.0,15,12
50,27,Profit Density,profit_density,683.6700000000002,0.3621785702933793,0.18,1.0,18,9
50,27,RL Agent (DQN),rl_agent,685.6400000000001,0.3632221904368373,0.2,1.0,17,10
50,28,Greedy-by-Profit,greedy_profit,679.22,0.3773402517749804,0.14,1.0,16,7
50,28,Earliest Deadline First,edf,574.55,0.3191908978789125,0.3,1.0,16,15
50,28,Shortest Job First,sjf,729.4300000000001,0.40523438628459696,0.32,1.0,17,16
50,28,Profit Density,profit_density,906.5200000000001,0.5036166264819282,0.28,1.0,25,14
50,28,RL Agent (DQN),rl_agent,901.5000000000001,0.5008277685803493,0.24,1.0,17,12
50,29,Greedy-by-Profit,greedy_profit,569.37,0.4179629289777941,0.16,1.0,16,8
50,29,Earliest Deadline First,edf,348.6,0.25590016516792075,0.26,1.0,16,13
50,29,Shortest Job First,sjf,450.1,0.3304092494035603,0.3,1.0,16,15
50,29,Profit Density,profit_density,645.06,0.47352541750779953,0.24,1.0,17,12
50,29,RL Agent (DQN),rl_agent,645.06,0.47352541750779953,0.24,1.0,17,12
100,0,Greedy-by-Profit,greedy_profit,900.7699999999999,0.2669027230436456,0.11,1.0,34,11
100,0,Earliest Deadline First,edf,846.64,0.25086372929568274,0.31,1.0,33,31
100,0,Shortest Job First,sjf,919.7799999999999,0.2725354825328157,0.28,1.0,32,28
100,0,Profit Density,profit_density,1434.89,0.425165190079706,0.23,1.0,33,23
100,0,RL Agent (DQN),rl_agent,1398.7800000000002,0.41446561379596425,0.22,1.0,32,22
100,1,Greedy-by-Profit,greedy_profit,699.8500000000001,0.21139289446817255,0.1,1.0,34,10
100,1,Earliest Deadline First,edf,1090.7000000000003,0.329450925193164,0.3,1.0,34,30
100,1,Shortest Job First,sjf,971.1000000000001,0.2933251979967741,0.27,1.0,33,27
100,1,Profit Density,profit_density,1365.75,0.41253103610760394,0.21,1.0,35,21
100,1,RL Agent (DQN),rl_agent,1371.68,0.4143222197386624,0.21,1.0,34,21
100,2,Greedy-by-Profit,greedy_profit,705.5900000000001,0.22568624816883212,0.12,1.0,33,12
